Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
218;192591;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
219;207680;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
220;191329;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
221;187281;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
222;190998;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
223;196378;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
224;198082;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
225;227407;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
226;193974;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
227;192502;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
228;197601;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
229;191219;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
230;187993;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
231;189706;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
232;190257;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
233;198051;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
234;189916;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
235;191759;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
236;193563;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
237;187271;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
238;194414;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
239;203762;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
240;204203;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
241;200115;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
242;196729;506511360;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
243;216205;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
244;201047;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
245;198682;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
246;202259;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
247;909065;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
248;216526;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
249;196148;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
250;190107;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
251;192000;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
252;190978;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
253;189265;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
254;200275;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
255;188614;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
256;190127;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
257;188734;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
258;193584;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
259;195176;506843136;10727424;448655360;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
