Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,NumGateBlocks,NumInputTypeBlocks,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
94672,4417955,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94673,3271646,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94674,6685507,8411680768,79585280,26943725568,1771492,0,227066,0,0,0,0,0,0,3216,400.0,775.0,0.0,2788.0,0.0,4.0
94675,1844349,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94676,6080263,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94677,2250020,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94678,5672308,8428244992,138240000,27002380288,1455260,0,224952,0,0,0,0,0,0,3146,400.0,775.0,0.0,2788.0,0.0,4.0
94679,1831445,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94680,4296047,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94681,2208532,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94682,4355679,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94683,3612615,8428244992,138240000,27002380288,1417648,0,224972,0,0,0,0,0,0,2695,400.0,775.0,0.0,2788.0,0.0,4.0
94684,4230033,8428244992,138240000,27002380288,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94685,2014168,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94686,4381807,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94687,3647801,8411680768,79585280,26943725568,1460679,0,231574,0,0,0,0,0,0,2815,400.0,775.0,0.0,2788.0,0.0,4.0
94688,4051769,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94689,1730796,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94690,4378020,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94691,2097524,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94692,4350199,8411680768,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94693,3640408,8411680768,79585280,26943725568,1422027,0,224261,0,0,0,0,0,0,2545,400.0,775.0,0.0,2788.0,0.0,4.0
94694,4061727,8411951104,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94695,1716188,8411951104,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94696,4396415,8411951104,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94697,3773526,8411951104,79585280,26943725568,1547833,0,224341,0,0,0,0,0,0,2735,400.0,775.0,0.0,2788.0,0.0,4.0
94698,4081905,8411951104,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94699,1732239,8411951104,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94700,4369004,8411951104,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94701,2177223,8411951104,79585280,26943725568,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
94702,6051238,8411951104,79585280,26943725568,1544787,0,229090,0,0,0,0,0,0,2695,400.0,775.0,0.0,2788.0,0.0,4.0
94703,3394206,8411951104,79593472,26943733760,0,0,0,0,0,0,0,0,0,0,400.0,775.0,0.0,2788.0,0.0,4.0
