Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
242;332544;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
243;337783;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
244;337242;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
245;892974;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
246;348383;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
247;348173;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
248;358603;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
249;330520;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
250;341260;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
251;331411;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
252;334918;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
253;342954;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
254;328867;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
255;331031;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
256;353823;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
257;330079;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
258;326603;498470912;9572352;447500288;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;
