Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
8001;1588249;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1472;264;0;1;0;
8002;1040822;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1443;264;0;1;0;
8003;3738040;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1263;264;0;1;0;
8004;951705;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1423;264;0;1;0;
8005;1595021;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1653;264;0;1;0;
8006;911089;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1263;264;0;1;0;
8007;1673258;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1512;264;0;1;0;
8008;901791;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1343;264;0;1;0;
8009;3744933;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1653;264;0;1;0;
8010;1078593;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8011;1642660;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1262;264;0;1;0;
8012;844774;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;9137;264;0;1;0;
8013;1558613;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8014;857248;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1854;264;0;1;0;
8015;3695300;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1522;264;0;1;0;
8016;1160155;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1613;264;0;1;0;
8017;1547352;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1262;264;0;1;0;
8018;912531;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1192;264;0;1;0;
8019;1443668;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1262;264;0;1;0;
8020;930284;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1553;264;0;1;0;
8021;4198463;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1422;264;0;1;0;
8022;1400045;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1253;264;0;1;0;
8023;1505874;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1764;264;0;1;0;
8024;861756;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1463;264;0;1;0;
8025;1607515;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1353;264;0;1;0;
8026;900228;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1322;264;0;1;0;
8027;3603247;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1243;264;0;1;0;
8028;1129839;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1543;264;0;1;0;
8029;1598007;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1593;264;0;1;0;
8030;936146;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8031;1488952;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8032;854112;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1283;264;0;1;0;
8033;3621622;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1512;264;0;1;0;
8034;1011317;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1853;264;0;1;0;
8035;1851933;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1262;264;0;1;0;
8036;889218;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1703;264;0;1;0;
8037;1509060;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1273;264;0;1;0;
8038;876444;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8039;3685762;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1332;264;0;1;0;
8040;1081038;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1713;264;0;1;0;
8041;1590693;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8042;917560;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1313;264;0;1;0;
8043;1497779;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1252;264;0;1;0;
8044;844424;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8045;3573131;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1232;264;0;1;0;
8046;971913;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1884;264;0;1;0;
8047;1573040;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1413;264;0;1;0;
8048;892214;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1332;264;0;1;0;
8049;1529328;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1403;264;0;1;0;
8050;1072401;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1563;264;0;1;0;
8051;3630489;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8052;924814;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1603;264;0;1;0;
8053;1536262;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1263;264;0;1;0;
8054;942277;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1383;264;0;1;0;
8055;1443186;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1283;264;0;1;0;
8056;865373;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8057;3689449;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8058;1141912;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1914;264;0;1;0;
8059;1547633;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1262;264;0;1;0;
8060;925185;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1783;264;0;1;0;
8061;1546491;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8062;859322;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8063;3626401;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8064;959319;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;2013;264;0;1;0;
8065;1544306;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1252;264;0;1;0;
8066;944001;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1433;264;0;1;0;
8067;1481829;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1773;264;0;1;0;
8068;826720;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1242;264;0;1;0;
8069;3696723;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1333;264;0;1;0;
8070;1006398;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;2064;264;0;1;0;
8071;1739913;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1283;264;0;1;0;
8072;876574;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8073;1549847;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;2024;264;0;1;0;
8074;848371;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1263;264;0;1;0;
8075;3600202;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1233;264;0;1;0;
8076;937038;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1493;264;0;1;0;
8077;1536953;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1223;264;0;1;0;
8078;901030;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1322;264;0;1;0;
8079;1483783;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1252;264;0;1;0;
8080;1017288;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1643;264;0;1;0;
8081;3693146;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1182;264;0;1;0;
8082;956875;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;2024;264;0;1;0;
8083;1513067;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1543;264;0;1;0;
8084;857458;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1312;264;0;1;0;
8085;1503750;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8086;849724;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1323;264;0;1;0;
8087;3633444;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1242;264;0;1;0;
8088;972283;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1553;264;0;1;0;
8089;1552221;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1673;264;0;1;0;
8090;1119139;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1473;264;0;1;0;
8091;1499282;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1603;264;0;1;0;
8092;819918;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1332;264;0;1;0;
8093;3621662;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1964;264;0;1;0;
8094;962865;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1583;264;0;1;0;
8095;1540389;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1263;264;0;1;0;
8096;842019;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1333;264;0;1;0;
8097;1533566;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1403;264;0;1;0;
8098;891161;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8099;3621743;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1623;264;0;1;0;
8100;1085596;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1313;264;0;1;0;
8101;1585323;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8102;893225;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1273;264;0;1;0;
8103;1430583;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1273;264;0;1;0;
8104;831880;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8105;4098856;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1734;264;0;1;0;
8106;1378845;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1483;264;0;1;0;
8107;1331377;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1573;264;0;1;0;
8108;863339;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1492;264;0;1;0;
8109;1517025;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1362;264;0;1;0;
8110;896161;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1743;264;0;1;0;
8111;3851704;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1493;264;0;1;0;
8112;1067933;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1462;264;0;1;0;
8113;1548694;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1533;264;0;1;0;
8114;939943;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1303;264;0;1;0;
8115;1456411;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1263;264;0;1;0;
8116;827763;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1653;264;0;1;0;
8117;3605672;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1233;264;0;1;0;
8118;975259;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1703;264;0;1;0;
8119;1651106;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8120;1026505;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1502;264;0;1;0;
8121;1545919;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8122;924754;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8123;3608517;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1142;264;0;1;0;
8124;939852;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1824;264;0;1;0;
8125;1577499;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8126;929352;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8127;1469786;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8128;855514;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8129;3711942;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8130;988524;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1513;264;0;1;0;
8131;1729914;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1593;264;0;1;0;
8132;925636;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1352;264;0;1;0;
8133;1459087;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1142;264;0;1;0;
8134;874550;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1343;264;0;1;0;
8135;4181773;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1503;264;0;1;0;
8136;1401158;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1433;264;0;1;0;
8137;1531302;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1503;264;0;1;0;
8138;935374;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8139;1429962;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1283;264;0;1;0;
8140;874881;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1353;264;0;1;0;
8141;3665023;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1313;264;0;1;0;
8142;1151249;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1643;264;0;1;0;
8143;1582237;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8144;858951;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1553;264;0;1;0;
8145;1529919;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8146;846508;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8147;3634536;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8148;968326;1916440576;15970304;2335043584;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8149;1654623;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1162;264;0;1;0;
8150;924063;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1442;264;0;1;0;
8151;1499642;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8152;1008862;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8153;3752457;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1522;264;0;1;0;
8154;977423;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8155;1619758;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1984;264;0;1;0;
8156;879479;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1543;264;0;1;0;
8157;1553453;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1693;264;0;1;0;
8158;907371;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1343;264;0;1;0;
8159;3720757;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1322;264;0;1;0;
8160;1183770;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1954;264;0;1;0;
8161;1571477;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1633;264;0;1;0;
8162;988794;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;2705;264;0;1;0;
8163;1458806;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1143;264;0;1;0;
8164;836588;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8165;3680342;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1262;264;0;1;0;
8166;949160;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1413;264;0;1;0;
8167;1582157;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1243;264;0;1;0;
8168;890861;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1262;264;0;1;0;
8169;1582477;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1512;264;0;1;0;
8170;844835;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8171;3665324;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1263;264;0;1;0;
8172;1120150;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1503;264;0;1;0;
8173;1525871;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1442;264;0;1;0;
8174;916779;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8175;1507227;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1312;264;0;1;0;
8176;876173;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1533;264;0;1;0;
8177;3680322;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8178;960431;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1503;264;0;1;0;
8179;1570205;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8180;885120;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1533;264;0;1;0;
8181;1514320;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1263;264;0;1;0;
8182;839224;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8183;3766674;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8184;1032686;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1513;264;0;1;0;
8185;1518087;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8186;941075;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1313;264;0;1;0;
8187;1430973;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8188;876964;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1262;264;0;1;0;
8189;3657870;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1593;264;0;1;0;
8190;1134939;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;2334;264;0;1;0;
8191;1591244;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1853;264;0;1;0;
8192;871916;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1333;264;0;1;0;
8193;1504472;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1713;264;0;1;0;
8194;899607;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1422;264;0;1;0;
8195;3633725;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1273;264;0;1;0;
8196;958347;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1473;264;0;1;0;
8197;1568953;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8198;944341;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1172;264;0;1;0;
8199;1483902;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1242;264;0;1;0;
8200;836799;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1273;264;0;1;0;
8201;3737339;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8202;1215659;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1433;264;0;1;0;
8203;1558203;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1273;264;0;1;0;
8204;908234;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1773;264;0;1;0;
8205;1523447;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1312;264;0;1;0;
8206;854152;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8207;3760522;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1253;264;0;1;0;
8208;928281;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1462;264;0;1;0;
8209;1600903;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1503;264;0;1;0;
8210;937599;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8211;1542813;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8212;874280;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1283;264;0;1;0;
8213;3643323;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1262;264;0;1;0;
8214;1178139;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1714;264;0;1;0;
8215;1613737;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1804;264;0;1;0;
8216;879109;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8217;1565506;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1924;264;0;1;0;
8218;881212;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8219;3722862;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8220;985458;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1303;264;0;1;0;
8221;1539537;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1273;264;0;1;0;
8222;923973;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1312;264;0;1;0;
8223;1549065;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8224;1049598;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1303;264;0;1;0;
8225;3724735;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1533;264;0;1;0;
8226;977523;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1673;264;0;1;0;
8227;1603717;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8228;907793;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1332;264;0;1;0;
8229;1561979;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1572;264;0;1;0;
8230;857889;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;8436;264;0;1;0;
8231;3685021;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1253;264;0;1;0;
8232;968476;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1482;264;0;1;0;
8233;1754360;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1273;264;0;1;0;
8234;986069;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1673;264;0;1;0;
8235;1510623;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1523;264;0;1;0;
8236;840296;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1313;264;0;1;0;
8237;3658120;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1273;264;0;1;0;
8238;984937;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1463;264;0;1;0;
8239;1595211;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8240;878648;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1513;264;0;1;0;
8241;1576517;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1313;264;0;1;0;
8242;855414;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1323;264;0;1;0;
8243;3681374;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1292;264;0;1;0;
8244;1141871;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1664;264;0;1;0;
8245;1589400;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1283;264;0;1;0;
8246;953187;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1393;264;0;1;0;
8247;1495745;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1313;264;0;1;0;
8248;869580;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1343;264;0;1;0;
8249;3746025;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1583;264;0;1;0;
8250;999764;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1923;264;0;1;0;
8251;1578861;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1293;264;0;1;0;
8252;915096;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1402;264;0;1;0;
8253;1590542;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8254;1017639;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1503;264;0;1;0;
8255;3783155;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1933;264;0;1;0;
8256;947256;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1573;264;0;1;0;
8257;1578931;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1583;264;0;1;0;
8258;921939;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1633;264;0;1;0;
8259;1466620;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1282;264;0;1;0;
8260;851547;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1342;264;0;1;0;
8261;3677186;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1253;264;0;1;0;
8262;1148895;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1453;264;0;1;0;
8263;1636329;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1473;264;0;1;0;
8264;884939;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1342;264;0;1;0;
8265;1631239;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
8266;877044;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1333;264;0;1;0;
8267;3756976;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1313;264;0;1;0;
8268;938761;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1673;264;0;1;0;
8269;1530230;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1693;264;0;1;0;
8270;965110;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8271;1502328;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1272;264;0;1;0;
8272;870092;1916440576;15966208;2335039488;0;0;0;0;0;0;0;0;0;1302;264;0;1;0;
