Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,ServerFixedUpdate,TerrainGeneration,PlayerTerrainGenCheck,StructureGeneration,TerrainLogicSystem,GetUpdates,ReevaluatePropagateMarker,PropagateLogicState,CheckGateState,StatisticsSystem,Number of Terrain Areas (Client),Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server)
116668,3575856,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116669,8388432,43336101888,156872704,151608631296,3231470,0,1535330,146505,0,0,0,0,0,5670,0.0,267.0,0.0,100.0
116670,5911737,43336101888,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116671,5722071,43336101888,156876800,151608635392,2957647,0,1410275,132037,0,0,0,0,0,4849,0.0,267.0,0.0,100.0
116672,8667164,43336101888,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116673,3984944,43294756864,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116674,8191141,43294756864,104542208,151556300800,3006298,0,1412148,113222,0,0,0,0,0,5000,0.0,267.0,0.0,100.0
116675,6994226,43294756864,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116676,5733112,43294756864,104542208,151556300800,2948290,0,1408281,98695,0,0,0,0,0,4910,0.0,267.0,0.0,100.0
116677,8677363,43294756864,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116678,3686053,43294756864,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116679,8080554,43294756864,104542208,151556300800,2951615,0,1400036,97653,0,0,0,0,0,4919,0.0,267.0,0.0,100.0
116680,5421297,43294756864,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116681,2597571,43294756864,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116682,7994883,43294756864,104542208,151556300800,2912823,0,1402971,99887,0,0,0,0,0,5070,0.0,267.0,0.0,100.0
116683,7329656,43314941952,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116684,5673230,43314941952,156876800,151608635392,2994806,0,1402170,98575,0,0,0,0,0,4799,0.0,267.0,0.0,100.0
116685,8706218,43314941952,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116686,4748976,43314941952,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116687,8145496,43314941952,156876800,151608635392,3026135,0,1399885,111679,0,0,0,0,0,4699,0.0,267.0,0.0,100.0
116688,6876366,43335913472,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116689,5710930,43336101888,156872704,151608631296,2938240,0,1422858,97663,0,0,0,0,0,4719,0.0,267.0,0.0,100.0
116690,8647668,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116691,6857270,43315736576,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116692,8636827,43315736576,123924480,151575683072,2978305,0,1398293,103293,0,0,0,0,0,4759,0.0,267.0,0.0,100.0
116693,7064048,43315736576,123924480,151575683072,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116694,8163159,43315736576,123924480,151575683072,3019833,0,1400807,110998,0,0,0,0,0,4980,0.0,267.0,0.0,100.0
116695,7602728,43335954432,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116696,5686234,43335954432,156876800,151608635392,2943160,0,1405546,102031,0,0,0,0,0,5009,0.0,267.0,0.0,100.0
116697,8670440,43335954432,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116698,6928503,43294756864,104542208,151556300800,2986100,0,1406898,103544,0,0,0,0,0,4739,0.0,267.0,0.0,100.0
116699,8728880,43294756864,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116700,7717654,43294756864,104542208,151556300800,2971001,0,1391199,109926,0,0,0,0,0,5170,0.0,267.0,0.0,100.0
116701,5731108,43294756864,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116702,5051734,43294748672,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116703,10617452,43294748672,104534016,151556292608,2955162,0,1391089,105408,0,0,0,0,0,4860,0.0,267.0,0.0,100.0
116704,6120077,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116705,8044376,43294748672,104538112,151556296704,2960432,0,1384757,134522,0,0,0,0,0,4288,0.0,267.0,0.0,100.0
116706,5972010,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116707,5622434,43294748672,104538112,151556296704,2913003,0,1385729,104095,0,0,0,0,0,4518,0.0,267.0,0.0,100.0
116708,5758680,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116709,4674577,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116710,5046164,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116711,6850147,43294748672,104538112,151556296704,2973447,0,1390317,68348,0,0,0,0,0,4439,0.0,267.0,0.0,100.0
116712,6226717,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116713,7136654,43294748672,104538112,151556296704,2841419,0,1358057,94778,0,0,0,0,0,4428,0.0,267.0,0.0,100.0
116714,8723941,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116715,6836081,43294748672,104538112,151556296704,3166849,0,1506456,168696,0,0,0,0,0,6012,0.0,267.0,0.0,100.0
116716,6989498,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116717,4205227,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116718,7987560,43294748672,104538112,151556296704,2935806,0,1344141,111349,0,0,0,0,0,5019,0.0,267.0,0.0,100.0
116719,5194292,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116720,2543270,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116721,7788757,43294748672,104538112,151556296704,2775686,0,1334623,69811,0,0,0,0,0,4638,0.0,267.0,0.0,100.0
116722,7509093,43314933760,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116723,2391355,43314933760,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116724,8076586,43314933760,156872704,151608631296,2839745,0,1315367,58109,0,0,0,0,0,4258,0.0,267.0,0.0,100.0
116725,7256128,43335905280,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116726,5376433,43335905280,156880896,151608639488,2738375,0,1319073,68007,0,0,0,0,0,4719,0.0,267.0,0.0,100.0
116727,8784995,43335905280,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116728,3081980,43335905280,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116729,8723229,43335905280,156880896,151608639488,2787317,0,1300880,55895,0,0,0,0,0,4448,0.0,267.0,0.0,100.0
116730,6322627,43335905280,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116731,4959501,43335905280,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116732,6891344,43336101888,156872704,151608631296,3038699,0,1430623,80410,0,0,0,0,0,5210,0.0,267.0,0.0,100.0
116733,7204300,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116734,7954618,43294752768,104538112,151556296704,2864412,0,1278257,95800,0,0,0,0,0,4739,0.0,267.0,0.0,100.0
116735,9006711,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116736,5892641,43294752768,104538112,151556296704,2736813,0,1272176,71384,0,0,0,0,0,4488,0.0,267.0,0.0,100.0
116737,5662369,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116738,4071375,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116739,5479516,43294748672,104534016,151556292608,2785284,0,1284459,78999,0,0,0,0,0,4278,0.0,267.0,0.0,100.0
116740,8904389,43294748672,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116741,3088122,43294748672,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116742,7699729,43294748672,104534016,151556292608,2714842,0,1252258,83607,0,0,0,0,0,4268,0.0,267.0,0.0,100.0
116743,4856918,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116744,2461396,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116745,9689862,43294748672,104538112,151556296704,2659227,0,1246959,59652,0,0,0,0,0,4589,0.0,267.0,0.0,100.0
116746,5759371,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116747,4951376,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116748,6251344,43294748672,104538112,151556296704,2750839,0,1229596,61075,0,0,0,0,0,4568,0.0,267.0,0.0,100.0
116749,5892992,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116750,8399462,43294748672,104538112,151556296704,2663816,0,1209017,57158,0,0,0,0,0,3947,0.0,267.0,0.0,100.0
116751,8697532,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116752,6012125,43274387456,71589888,151523348480,2651933,0,1220960,56716,0,0,0,0,0,4588,0.0,267.0,0.0,100.0
116753,8841161,43294605312,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116754,3029481,43294748672,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116755,10312049,43294748672,104534016,151556292608,2704272,0,1202105,61145,0,0,0,0,0,4378,0.0,267.0,0.0,100.0
116756,5705560,43294748672,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116757,7584725,43294748672,104538112,151556296704,2572504,0,1178881,88496,0,0,0,0,0,4048,0.0,267.0,0.0,100.0
116758,4624433,43294748672,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116759,2398569,43294748672,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116760,4840778,43294748672,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116761,5952413,43294748672,104542208,151556300800,2630723,0,1171306,60694,0,0,0,0,0,4709,0.0,267.0,0.0,100.0
116762,5676015,43294748672,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116763,5771344,43294748672,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116764,7487211,43294748672,104542208,151556300800,2534283,0,1170225,73588,0,0,0,0,0,4378,0.0,267.0,0.0,100.0
116765,4457790,43294748672,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116766,5103792,43294752768,104538112,151556296704,2484429,0,1144806,58068,0,0,0,0,0,4358,0.0,267.0,0.0,100.0
116767,9124532,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116768,2898616,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116769,9261259,43294752768,104538112,151556296704,2524374,0,1131041,57918,0,0,0,0,0,4338,0.0,267.0,0.0,100.0
116770,5313154,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116771,4837713,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116772,6071577,43294752768,104538112,151556296704,2723948,0,1133335,106380,0,0,0,0,0,4659,0.0,267.0,0.0,100.0
116773,5563523,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116774,3928647,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116775,7394788,43294752768,104538112,151556296704,2489559,0,1114430,68268,0,0,0,0,0,4218,0.0,267.0,0.0,100.0
116776,4572435,43294752768,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116777,2398268,43294752768,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116778,9164026,43314937856,156876800,151608635392,2561164,0,1111374,57137,0,0,0,0,0,4208,0.0,267.0,0.0,100.0
116779,6614905,43335909376,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116780,2211006,43335909376,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116781,9515105,43335909376,156876800,151608635392,2471946,0,1092769,57408,0,0,0,0,0,4067,0.0,267.0,0.0,100.0
116782,5547994,43335909376,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116783,8690037,43335909376,156876800,151608635392,2416872,0,1065909,56296,0,0,0,0,0,3988,0.0,267.0,0.0,100.0
116784,6124836,43335909376,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116785,4818406,43335909376,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116786,5729215,43336101888,156872704,151608631296,2537949,0,1064697,60834,0,0,0,0,0,3917,0.0,267.0,0.0,100.0
116787,5508571,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116788,3670273,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116789,9941785,43294752768,104538112,151556296704,2413025,0,1057874,63129,0,0,0,0,0,4128,0.0,267.0,0.0,100.0
116790,5335116,43274387456,71589888,151523348480,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116791,7340896,43274387456,71589888,151523348480,2404990,0,1039269,58520,0,0,0,0,0,3757,0.0,267.0,0.0,100.0
116792,9738393,43294605312,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116793,4823045,43294605312,104538112,151556296704,2410801,0,1006919,55224,0,0,0,0,0,3767,0.0,267.0,0.0,100.0
116794,5699890,43294605312,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116795,5074888,43294605312,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116796,4815180,43294605312,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116797,5466713,43294605312,104538112,151556296704,2441830,0,993513,60203,0,0,0,0,0,3446,0.0,267.0,0.0,100.0
116798,5605673,43294605312,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116799,5084155,43294605312,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116800,10418238,43294605312,104538112,151556296704,2426961,0,982252,62908,0,0,0,0,0,3697,0.0,267.0,0.0,100.0
116801,6076325,43294605312,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116802,10581925,43294605312,104538112,151556296704,2980981,0,1442345,98064,0,0,0,0,0,4298,0.0,267.0,0.0,100.0
116803,6208904,43294605312,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116804,10655082,43294605312,104538112,151556296704,2930787,0,1386169,103423,0,0,0,0,0,4639,0.0,267.0,0.0,100.0
116805,6219874,43294605312,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116806,8081736,43294605312,104538112,151556296704,2940014,0,1381942,102933,0,0,0,0,0,4389,0.0,267.0,0.0,100.0
116807,13103003,43294605312,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116808,5869317,43294605312,104542208,151556300800,3059227,0,1390488,99927,0,0,0,0,0,4178,0.0,267.0,0.0,100.0
116809,8608955,43294605312,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116810,6664678,43294605312,104542208,151556300800,2910368,0,1380118,104146,0,0,0,0,0,4137,0.0,267.0,0.0,100.0
116811,8623923,43294605312,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116812,6879321,43294605312,104542208,151556300800,2948991,0,1382223,108504,0,0,0,0,0,4378,0.0,267.0,0.0,100.0
116813,8872289,43294605312,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116814,20460932,43294748672,104534016,151556292608,3167921,0,1405896,88786,0,0,0,0,0,4087,0.0,267.0,0.0,100.0
116815,16592557,43294748672,104534016,151556292608,8350129,0,1372143,94768,0,0,0,0,0,4318,0.0,267.0,0.0,100.0
116816,9620822,43294748672,104534016,151556292608,2840798,0,1367655,88687,0,0,0,0,0,4479,0.0,267.0,0.0,100.0
116817,17495832,43294748672,104534016,151556292608,9084677,0,1394556,107852,0,0,0,0,0,4618,0.0,267.0,0.0,100.0
116818,9255708,43294748672,104534016,151556292608,2912361,0,1372374,91722,0,0,0,0,0,4208,0.0,267.0,0.0,100.0
116819,8639252,43294748672,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116820,18790159,43274383360,71585792,151523344384,3603458,0,1406999,130254,0,0,0,0,0,6082,0.0,267.0,0.0,100.0
116821,20375933,43294601216,104534016,151556292608,2984658,0,1369348,103685,0,0,0,0,0,4448,0.0,267.0,0.0,100.0
116822,9371205,43294601216,104534016,151556292608,2904787,0,1385779,96290,0,0,0,0,0,4418,0.0,267.0,0.0,100.0
116823,17469101,43294601216,104534016,151556292608,9118240,0,1384096,101901,0,0,0,0,0,4439,0.0,267.0,0.0,100.0
116824,9371715,43294601216,104534016,151556292608,2959360,0,1391069,101680,0,0,0,0,0,4688,0.0,267.0,0.0,100.0
116825,8774726,43294601216,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116826,6537651,43294601216,104534016,151556292608,2941156,0,1394496,98886,0,0,0,0,0,4629,0.0,267.0,0.0,100.0
116827,8734120,43294601216,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116828,6693973,43294601216,104534016,151556292608,2949332,0,1400878,94127,0,0,0,0,0,4027,0.0,267.0,0.0,100.0
116829,8660131,43294601216,104534016,151556292608,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116830,13839024,43274383360,71585792,151523344384,3485747,0,1446773,85500,0,0,0,0,0,6222,0.0,267.0,0.0,100.0
116831,17699804,43274383360,71585792,151523344384,7766104,0,1376882,86242,0,0,0,0,0,4448,0.0,267.0,0.0,100.0
116832,9331470,43274383360,71585792,151523344384,2971052,0,1415404,111069,0,0,0,0,0,4819,0.0,267.0,0.0,100.0
116833,8715375,43274383360,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116834,6534775,43274383360,71585792,151523344384,2975230,0,1402320,100599,0,0,0,0,0,4719,0.0,267.0,0.0,100.0
116835,8640134,43274383360,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116836,6368794,43274383360,71585792,151523344384,2864312,0,1405666,102512,0,0,0,0,0,4989,0.0,267.0,0.0,100.0
116837,8724020,43274383360,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116838,3524961,43274383360,71585792,151523344384,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116839,8019821,43274383360,71585792,151523344384,2983475,0,1413221,110467,0,0,0,0,0,4619,0.0,267.0,0.0,100.0
116840,6607652,43294601216,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116841,5145089,43294601216,104542208,151556300800,2597952,0,1157691,55114,0,0,0,0,0,3757,0.0,267.0,0.0,100.0
116842,5635228,43294601216,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116843,3819103,43294601216,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116844,4956045,43294601216,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116845,7057746,43294601216,104542208,151556300800,2658286,0,1146801,58600,0,0,0,0,0,4448,0.0,267.0,0.0,100.0
116846,5620841,43294601216,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116847,8550075,43294752768,104538112,151556296704,2621095,0,1149826,62117,0,0,0,0,0,4368,0.0,267.0,0.0,100.0
116848,5639777,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116849,4906081,43294752768,104538112,151556296704,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116850,7791732,43294752768,104538112,151556296704,2616737,0,1144066,53511,0,0,0,0,0,3928,0.0,267.0,0.0,100.0
116851,7244085,43294752768,104546304,151556304896,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116852,5953565,43294752768,104558592,151556317184,2561504,0,1152962,64471,0,0,0,0,0,4007,0.0,267.0,0.0,100.0
116853,7982571,43314937856,156893184,151608651776,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116854,4464663,43335909376,156893184,151608651776,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116855,7385941,43335909376,156893184,151608651776,2570431,0,1157852,52128,0,0,0,0,0,4569,0.0,267.0,0.0,100.0
116856,4546326,43335909376,156893184,151608651776,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116857,2375004,43335909376,156893184,151608651776,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116858,7520494,43335909376,156893184,151608651776,2601358,0,1134358,56256,0,0,0,0,0,4038,0.0,267.0,0.0,100.0
116859,4504929,43335909376,156893184,151608651776,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116860,2519355,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116861,4745930,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116862,6345139,43336101888,156872704,151608631296,2865123,0,1284560,65774,0,0,0,0,0,5200,0.0,267.0,0.0,100.0
116863,6731484,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116864,3419783,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116865,7321962,43336101888,156872704,151608631296,2514325,0,1128055,58731,0,0,0,0,0,4939,0.0,267.0,0.0,100.0
116866,4416192,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116867,2332374,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116868,7453829,43336101888,156872704,151608631296,2548118,0,1122925,58370,0,0,0,0,0,4278,0.0,267.0,0.0,100.0
116869,4484551,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116870,2374162,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116871,4761801,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116872,5895056,43336101888,156872704,151608631296,2581842,0,1117085,66294,0,0,0,0,0,4037,0.0,267.0,0.0,100.0
116873,5545851,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116874,3619398,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116875,7376504,43336101888,156872704,151608631296,2574839,0,1112706,77485,0,0,0,0,0,4108,0.0,267.0,0.0,100.0
116876,5074757,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116877,2345548,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116878,7356015,43336101888,156872704,151608631296,2467046,0,1113077,63970,0,0,0,0,0,4428,0.0,267.0,0.0,100.0
116879,4374935,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116880,2357682,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116881,4748395,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116882,5852305,43336101888,156872704,151608631296,2561234,0,1096296,54693,0,0,0,0,0,4248,0.0,267.0,0.0,100.0
116883,5506757,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116884,5657249,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116885,7274132,43336101888,156872704,151608631296,2552016,0,1099943,53951,0,0,0,0,0,3887,0.0,267.0,0.0,100.0
116886,5992839,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116887,4969099,43336101888,156872704,151608631296,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116888,6026081,43275366400,91942912,151543701504,2607871,0,1092529,55173,0,0,0,0,0,3847,0.0,267.0,0.0,100.0
116889,8113796,43296092160,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116890,7757980,43314966528,156880896,151608639488,2516048,0,1078783,65342,0,0,0,0,0,4318,0.0,267.0,0.0,100.0
116891,5422779,43335938048,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116892,4963639,43335938048,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116893,5658361,43335938048,156880896,151608639488,2503956,0,1076038,54442,0,0,0,0,0,3998,0.0,267.0,0.0,100.0
116894,5542344,43335938048,156880896,151608639488,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116895,4010512,43336105984,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116896,7355505,43336105984,156876800,151608635392,2492194,0,1067112,57327,0,0,0,0,0,4449,0.0,267.0,0.0,100.0
116897,5944358,43336105984,156876800,151608635392,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116898,2573186,43294756864,104542208,151556300800,0,0,0,0,0,0,0,0,0,0,0.0,267.0,0.0,100.0
116899,7275865,43294756864,104542208,151556300800,2439225,0,1054829,59211,0,0,0,0,0,4008,0.0,267.0,0.0,100.0
