Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;NumGateBlocks;NumInputTypeBlocks;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
224;455628;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
225;477475;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
226;503000;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
227;521276;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
228;495374;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
229;504389;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
230;456009;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
231;511173;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
232;506299;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
233;487196;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
234;471148;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
235;502911;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
236;516686;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
237;488755;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
238;457023;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
239;477229;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
240;459121;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
241;490191;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
242;486369;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
243;479114;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
244;472832;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
245;459680;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
246;466106;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
247;473042;493584384;11198464;427106304;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;
